name;lat;long
École Sainte Anne;14.800878399883752;-16.931151999999997
College privée Bassirou Mbacke;14.794600499883007;-16.936636400000005
Institut Supérieur de Formation Professionnelle;14.791858399882681;-16.9355211
École Maarif Thiès;14.790598699882537;-16.9350815
Thies Yavuz Selim;14.790595499882537;-16.935080699999997
Groupe scolaire Madibo;14.791433699882637;-16.9342017
École Kotti Kotti Yolli Yolli;14.794543999882999;-16.9273061
Aly Ba;14.781386299881447;-16.9290998
NULL;14.780246299881314;-16.9289349
NULL;14.78024349988131;-16.9290945
Seydatouna Mariama;14.779475899881223;-16.9319886
Keur Yaye Aïcha;14.779467599881222;-16.9313187
Le Petit Prince;14.78206019988153;-16.9405244
Cours privées La Normalienne;14.787650299882184;-16.9395229
Institution Lucie Leclerc;14.786314099882029;-16.9349485
Ecole El Hadji Moctar Thiam;14.788155799882242;-16.9352371
École franco-arabe Habiba;14.789099199882358;-16.9386129
UFR SI - Univ Thies (Malick Sy);14.78675349988208;-16.9408011
Sud Stade;14.767218499879776;-16.9441634
Lycée de Fahu (Ex CEM);14.765374899879554;-16.936344499999997
NULL;14.699750599871813;-16.8771009
École Thila Ounte;14.796032899883176;-16.6851834
École élémentaire de Fambine;13.996838699789757;-16.5952492
École primaire de ndagane village;14.075747699798853;-16.703943100000004
École franco arabe;14.075551499798834;-16.7031058
CEM mar fafako;14.04887269979575;-16.6445217
École Franco Arabe de Mar Fafaco;14.055279999796491;-16.643688799999996
Lycée Île de Mar;14.044328999795226;-16.665030799999997
NULL;14.043912799795178;-16.6806321
École Maternelle;14.043591399795144;-16.6813075
École élémentaire;14.043346099795116;-16.6756207
lycée Palmarin;14.031301099793726;-16.7690973
Ecole arabe;14.149729699807413;-16.6357349
École élémentaire Oumar Gueye;14.4155607998384;-16.961181200000002
Cours Privés les Formateurs;14.415449999838385;-16.959917699999995
Ecole Elementaire de Mballing;14.379870499834222;-16.9433051
École élémentaire Ndiémane;14.307736499825792;-16.8483723
École élémentaire de Mbouléme;14.385483299834881;-16.894148299999998
École de Louly Mbafaye;14.43504109984068;-16.8709892
NULL;14.425150899839522;-16.9672103
École élémentaire Cheikh Ahmadou Lo;14.418011799838686;-16.9646667
Château d'Eau Nord;14.42501639983951;-16.98085
Institut René Merceron;14.436962099840908;-16.9923633
école privé Therno Cheick;14.444364599841776;-16.9962583
École élémentaire Malicounda  Bambara;14.463516699844018;-16.96503
Institut Polytechnique Panafricain;14.744253499877061;-17.5146493
NULL;14.74421589987706;-17.5149181
West African College of the Atlantic;14.74508759987716;-17.5245476
École Saint-Exupéry de Dakar;14.735408699876016;-17.5090469
"Cours Privé ""Les Mamelles""";14.721663399874403;-17.487264799999995
École Sakku Xam Xam;14.726806299875005;-17.4825539
École Le Phare;14.726147399874929;-17.4825954
La boussole;14.71012829987304;-17.4787676
École Stella Maris;14.715945399873727;-17.4838171
École nationale de cybersécurité;14.709010499872905;-17.4805367
"Yavuz Selim ""Les Bourgeons""";14.705252199872463;-17.4763832
Université Al Mostafa;14.7047538998724;-17.4743088
Université Al Mostafa;14.7047538998724;-17.4743088
Auto-école Partenaire;14.704398099872362;-17.470505099999997
Enko education;14.709714499872986;-17.4688148
ISIT/AFRIQUE;14.708375599872832;-17.4727919
École bilingue Français-Arabe;14.709196399872924;-17.4728042
Amzalia (crèche);14.707809799872763;-17.474390899999996
Fabiola;14.71075059987311;-17.476826000000003
La case des tout petits;14.714475799873547;-17.472304099999995
NOOR International Academy;14.712511799873317;-17.47222
Sainte Bernadette;14.710350399873066;-17.4642443
CAIF;14.718013399873968;-17.4645714
Ecole Mamadou et Bineta;14.707555199872735;-17.4681172
Groupe Scolaire Keur Arame;14.704505699872374;-17.4628923
NULL;14.704935799872425;-17.459744999999998
ISDL;14.701572399872028;-17.4604547
NULL;14.704750899872405;-17.4576657
Xalima;14.708684699872869;-17.4555765
ecole SOKHNA AWA SARR;14.706303699872583;-17.4540438
ECOLE KHALID BOUNIL WALID;14.706421499872599;-17.4535766
CEM Adama Ndiaye;14.704691799872396;-17.4509727
Cours Privés l'Etoile Brillante( Prescolaire, Elementaire);14.704141399872332;-17.4504308
Collectif Sénégalais pour la Formation Professionnelle;14.704364899872354;-17.4520428
Ecole privée Limamoulaye;14.70426109987235;-17.4522959
Ecole Supérieure de Journalisme et des Métiers de l'Internet et de la Communication;14.70272869987216;-17.4538528
École sainte therese;14.701961199872072;-17.4524742
École franco-arabe Mouhamadou Baba Toure;14.704160899872337;-17.4478005
Ecole coranique Serigne Diop;14.70394589987231;-17.443188399999997
Ecole Franco-Arabe Seydina Mouhameth;14.710930799873134;-17.449181099999997
Franco-Arabe Abdallah B Abass;14.714102299873506;-17.4473438
Cours Privés Madieye Sall;14.716484099873787;-17.4463642
Cours Privé Assane Seye;14.714773799873585;-17.449351399999998
Biscuiterie de Medina;14.712872999873365;-17.451300199999995
Ma Première École;14.720984099874324;-17.456964499999998
École Khadim Rassoul;14.725903499874898;-17.4506557
Imtech;14.720389899874252;-17.4482974
And Boolo Xamle;14.727156999875048;-17.4445985
Yaye Assiatou;14.730763199875472;-17.4495085
Ecole plus;14.73109799987551;-17.446606
Aster Education;14.728265899875183;-17.4461015
Annala le petit bonheur;14.728276199875177;-17.446226
Daara Yaye Nafissatou Ndiaye;14.728532699875204;-17.445922699999997
Académie Royale;14.728478299875201;-17.4457169
Chez Yetta;14.729429699875316;-17.444012799999996
Groupe Scolaire Amadou Moctar Ka;14.729396199875309;-17.4436919
GSKMD;14.730739399875468;-17.4423151
ASAFIN;14.733083699875746;-17.4444223
Khalifa Keba Sylla;14.733481099875796;-17.442056799999996
Serigne Malick Fall;14.736610699876163;-17.4456891
ORBIT;14.735930599876083;-17.445669899999995
Saint Joseph de Daarou;14.734974699875968;-17.4471392
Groupe Scolaire Ecole Plus;14.732462999875672;-17.446325400000003
College Diakonia;14.734303399875891;-17.447220199999997
Darou Rakhmane;14.734815599875951;-17.448293
College Emmanuel;14.735939699876077;-17.449382
College Aline Sitoe Diatta;14.73640399987614;-17.4508036
Keur Mame Makhtar;14.73543779987602;-17.451701699999997
Le Damel;14.735188699875996;-17.451438800000002
GSM;14.736328099876127;-17.452667799999997
Saint Jean Baptiste;14.734375499875899;-17.453222899999997
Etoile du Matin;14.73431849987589;-17.4533168
Complexe Tarif Ndeye Niang;14.734281599875889;-17.4540991
Les Moineaux;14.732476699875674;-17.453945299999997
GIE College Emile Viviane Badiane;14.732531199875682;-17.4531438
Centre d'Accueil Communautaire Taiba;14.732476699875674;-17.4522117
JCLTIS;14.733167999875752;-17.4512193
Daara Moderne Aicha Oumoul Mouminima;14.73304999987574;-17.4518452
Groupe Scolaire Mame Ndi Diarra Bousso;14.733951399875847;-17.451830499999996
Anne Marie Javoueh;14.728435499875198;-17.4509113
Groupe Scolaire Saint Joseph de Calassane Ephnphata;14.72800309987515;-17.451624499999998
FECSDA;14.727916999875136;-17.4533148
Mansour SY Junior;14.729471399875317;-17.4539606
Oumar Ben Khatab;14.73075929987547;-17.4529424
Daara Franco Arabe Dimbali Xaleya-;14.731554499875566;-17.4544791
Cours Prive IQRA CPI;14.732039599875623;-17.4564617
ISEP;14.732052399875622;-17.456890199999997
Groupe Scolaire Keur Mamadou Darou Salam;14.730899499875488;-17.4551474
Anne Marie Jantet--;14.729344399875309;-17.4556392
Groupe Scolaire le Sommet;14.729675299875344;-17.4591704
Case des Tous Petits Camp Sekou Mballo;14.734161299875872;-17.456975299999996
Institut Taysour Hassir;14.73347379987579;-17.4556638
Collége Kocc Barma Fall;14.734349999875894;-17.4558553
IPH;14.735289699876004;-17.4561177
El Hadj Oumar Tall;14.736202099876115;-17.4572553
Ecole Maternelle Coumba Kane Sall;14.73507049987598;-17.4577076
La Felicite;14.73380889987583;-17.4632889
IAED;14.736044499876092;-17.462556699999997
International Bilingual School;14.729867299875366;-17.4657016
Cerfi Centre d'Etudes de Recherches et de Formation sur l'Islam;14.72944189987531;-17.4625668
Groupe Scolaire la Félicité;14.730003499875384;-17.463093100000002
Cerfi Ecole;14.729540499875325;-17.4629584
La Félicité;14.730142199875395;-17.4633573
Keur Mame Mbacke;14.730784299875474;-17.4623757
Institut Sabdarifa;14.731757699875589;-17.4612397
GS Keur Mame Lena;14.729934799875375;-17.4605625
Keur Mame Lena;14.729751899875351;-17.4605263
Little Dreams-;14.729707799875346;-17.4612572
École Wore 2;14.72268419987452;-17.4649626
Télé Ecole;14.721551499874383;-17.465093599999996
NULL;14.72728089987506;-17.470396499999996
iBelieve Centre;14.724585699874744;-17.4723226
Ibelieve;14.72438599987472;-17.4721102
College Bilingue IBS;14.724796799874769;-17.4700695
Groupe Scolaire Abass Sall;14.728278199875183;-17.469336
EFHORE;14.72902719987527;-17.4693857
Keur Faly et Khady;14.731723299875586;-17.4725211
SMOD;14.732659799875695;-17.472006099999998
Institut d’Études et de Formation en Statistiques Appliquée et en Gestion et Évaluation de Projets;14.740086399876573;-17.4700495
Ababacar Laye;14.754440699878266;-17.4689269
Maison de Gabriel;14.747449699877443;-17.470056499999995
Maison de Bambi;14.74781609987748;-17.4693319
Ecole Tata fa2;14.748904299877612;-17.4681006
cours Mame Abdou Dabakh;14.75429759987825;-17.4666943
Lucie Leclerc;14.753500099878156;-17.461613799999995
UNM Univ Nelson Mandela;14.741492499876738;-17.460108999999996
Kelethio;14.737978699876322;-17.466628299999996
IPE;14.737506699876269;-17.4655058
Groupe Scolaire Hadji Malick;14.737197199876228;-17.4628376
Groupe Scolaire Assia;14.737528299876269;-17.4572877
Groupe Scolaire Assia;14.73760279987628;-17.4573664
Bel Age;14.73706589987622;-17.4575542
École Protestante John Wasley;14.736987799876209;-17.457471299999998
École Protestante Jhon Wesley;14.737034799876213;-17.456599299999997
Ecole Samibou;14.740872799876662;-17.4564357
Ya Nafissatou;14.740846599876663;-17.4586968
General;14.742037199876803;-17.4592372
GS Daara Adji Ndeye Yacine Franco-Arabe;14.741556299876747;-17.4555384
Cours Privée Dominique Thomas;14.74017169987658;-17.4502319
Centre Communautaire Kheur Xaléyi;14.737493799876265;-17.4529257
Cours Privée Arafat Excellence;14.738624999876395;-17.4517431
Keur Oussou;14.740518399876626;-17.449570099999995
Daray Imame Ka;14.74101449987668;-17.4492447
École Coranique Sedikh;14.740598399876632;-17.448831
Xalé Bour la;14.740667699876633;-17.4486943
Les Merveilles;14.73987309987655;-17.4480589
Bernard Palissy;14.738690999876408;-17.445257899999998
Groupe Scolaire Keur Soda;14.738247499876357;-17.4442601
CAEDAS;14.737616799876278;-17.4437349
Daara Oumoul Aicha Moumine;14.738016299876328;-17.442511899999996
Institution Prescolaire Fatou et Alimatou;14.739860899876541;-17.442840299999997
Cours Privés Grand Yoff Ibrahima Diarra;14.740029499876563;-17.4432775
CPFP;14.745313699877189;-17.443331
PEDAGOQUES;14.751809299877953;-17.4424374
Cours privé Simoe;14.752423899878032;-17.4537999
Prescolaire La Volière;14.750862599877845;-17.459246799999995
Cours privés MCATS;14.758726599878772;-17.444998
groupe scolaire Al mahdi;14.760356999878965;-17.463093100000002
Exponentielle;14.756283599878481;-17.4645254
École élémentaire Elimane Thiaw;14.756366499878494;-17.4665873
cours privée Mandione Laye;14.757256199878597;-17.4665384
NULL;14.742389699876846;-17.511577999999997
Écoles élémentaire Alieu Samb;14.746833599877366;-17.512541399999996
ORT Sen Ngor;14.74675659987736;-17.5133476
Daara traditionnel;14.748328499877548;-17.5117062
École primaire El Hadji Baytir Samb;14.749618199877697;-17.5121272
Racine ScHool;14.772687699880423;-17.4135105
Cours Ste MARIE;14.773065699880464;-17.4117744
Centre Islamique BILAL;14.782264799881553;-17.3933382
Ecole élémentaire Cité des Enseignants;14.776528999880872;-17.4037975
Collège Cité des Enseignants;14.776114899880818;-17.4036382
Franco Arabe Sabilou Nadiaty;14.772330499880377;-17.3804959
Cours Privé Académie Limamoulaye;14.775448899880748;-17.380339999999997
École Privée;14.777066699880939;-17.3784196
Groupe Scolaire La Téranga;14.778829999881143;-17.3768185
Ker Ndoumbelane;14.779702799881251;-17.377865
Institut Préscolaire Elémentaire Franco-Arabe Keur Yaye Amina;14.78059179988135;-17.3793936
École Elémentaire Medium Prestige;14.780105799881296;-17.378978
Groupe Scolaire Diamane Senghor;14.779690399881243;-17.385084199999998
NULL;14.779708999881247;-17.3846264
Zenith Alpha;14.783261999881665;-17.3854834
Groupe Scolaire Serigne Abdoulaye Lô;14.781310499881439;-17.3842531
École Coranique;14.78277429988161;-17.3817858
Cours Privé Le Littoral;14.783674499881718;-17.3822593
Groupe Scolaire Les Novateurs;14.783507599881702;-17.3786565
Cours Privés Rénovation;14.784305099881792;-17.3784468
Jardin Keur Mame Maria;14.78545439988193;-17.380049299999996
Keur Mame Maria;14.785340099881912;-17.3802783
École Privée Les Diambars;14.7835299998817;-17.379554199999998
Groupe Scolaire La Téranga;14.781706499881482;-17.3793082
Groupe Scolaire Rénovation;14.78230889988156;-17.3767407
Babou Salam;14.782823999881618;-17.3745765
Imam Malick Al Madaniy;14.781894699881509;-17.3748612
Groupe scolaire Dabakh Malick;14.783496399881697;-17.3728269
Groupe scolaire Dabakh Malick;14.783439999881692;-17.3724428
Groupe Scolaire Ballolé;14.777599199881;-17.3754439
École privée Avenir;14.776609799880882;-17.3700044
Groupe Scolaire 3SM;14.765365399879553;-17.373736700000002
Groupe Scolaire Aliou Sow;14.76838439987991;-17.380895099999996
Wakeur Serigne Touba;14.769183099880006;-17.382382099999997
Darou As Chay Khan;14.766434999879683;-17.3830232
Franco Arabe Massalikoul Djinane;14.765095399879526;-17.3806248
Pikine 27;14.761836599879139;-17.3824616
NULL;14.757020199878568;-17.3824123
École ASEG;14.7564469998785;-17.383023799999997
École Osmane Sambe;14.755935999878446;-17.3814225
omar dia Diouf;14.74936219987767;-17.3823469
NULL;14.752363199878019;-17.37963
NULL;14.753440799878145;-17.3818839
École Omar Dia;14.753797399878188;-17.383309499999996
CCE;14.75353159987816;-17.3846734
El Hadjiba Sene;14.750525999877805;-17.3934968
Moussa ka;14.749882499877728;-17.3937692
CNFTPA;14.738692399876406;-17.397528899999998
Groupe scolaire Mamadou Diop;14.75794009987868;-17.3954187
NULL;14.75648459987851;-17.397204599999995
Iden pikine;14.756422699878499;-17.3959141
École Elementaire Mouhamadou Kabirou Mbodji;14.757035899878574;-17.3887102
École franco-arabe;14.765152099879534;-17.3943833
Centre Guindi;14.769959299880094;-17.3868319
Bonjour Afrique;14.770090199880114;-17.3867938
Al Mountadha;14.767943099879862;-17.4124023
ecole d'exellence Rose Dieng Kunthz;14.769933999880097;-17.4102992
Alim school;14.770466999880158;-17.4154453
complexe scolaire le parcours;14.771143299880237;-17.4151449
complexe seydi family;14.770336999880142;-17.4160415
Seydina Issa Rohou Laye;14.766967899879745;-17.4308541
Groupe Scolaire Adja Nabou;14.75930829987884;-17.4339152
École Privée Imam Assane Cisse;14.756081799878459;-17.4349899
Groupe scolaire Elite;14.755652099878409;-17.435877
École Étoile Brillante du Matin Pour Les Sourds du Sénégal;14.754631799878288;-17.4326485
NULL;14.75592889987844;-17.428700699999997
Groupe scolaire Yaakaar plus;14.761381499879091;-17.4248889
Cosmobodim;14.745093899877164;-17.438216299999997
Halwar Groupe Scolaire;14.740142099876577;-17.4263602
Collège Moyen de Dalifort;14.739687399876521;-17.4219791
Keur Rokhaya;14.738663499876408;-17.4200758
Cheikh Awa Balla Mbacke;14.738212199876351;-17.4157414
El Hadji Abou Diop;14.741907199876787;-17.4198201
Groupe Scolaire Franco-Arabe Samara;14.742749599876888;-17.4103028
École Coranique;14.739708899876527;-17.408889699999996
Annexe Khalifa Mansour Sy;14.740435199876615;-17.4112138
Crech Keur Sédar;14.735543999876034;-17.4336059
Prescolaire Tanti Anna;14.734077399875865;-17.4332535
Dakar Academy;14.730091099875393;-17.4359021
Institut Marc Perrot;14.726125499874925;-17.4381846
CFPJ/YMCA;14.724711599874755;-17.4298521
Ecole Mission Libanaise;14.66502849986772;-17.4363624
Institution Papa Gueye Fall;14.677499899869192;-17.4407262
Aloys Kobes;14.675706199868978;-17.4349877
CERE;14.698887899871714;-17.444165
NULL;14.694750899871222;-17.445218899999997
Institut Gaindé Fatma;14.692766499870988;-17.4474853
Ecole Colobane 2;14.692278699870933;-17.448869399999996
NULL;14.700177299871864;-17.448512799999996
Institut La Lumiére;14.700176899871865;-17.448512799999996
ONECCA;14.69998829987184;-17.4491158
Daraa armée;14.697014699871485;-17.4538489
Heta Help (Humanity Educational Links and Placement);14.694737299871221;-17.4552205
Les Petits Loups;14.695876399871356;-17.4589529
Lycée d'Excellence;14.693539399871078;-17.456209699999995
Les trois Pom Espace d'Éducation Maleine Diop;14.69353569987108;-17.4563793
Tafsir Ahmadou Ba;14.694079299871145;-17.4556232
Ism digital campus;14.694252599871165;-17.4552728
Ahmadou Mbacke 3;14.695971099871366;-17.454548399999997
Anne Marie Javouhey;14.686644199870265;-17.456464
Centre de Formation Artisanale Gallo Boury Thiam;14.687569399870373;-17.458756599999997
Lycée mixte Maurice Delafosse;14.684782999870047;-17.459075199999997
École Saint Pierre eymard;14.684928199870068;-17.456556699999997
ISI Succursale;14.683633999869912;-17.4542588
Daara Mame Khalifa Ababacar Mbaye Sy;14.68415989986997;-17.4544801
École Jean De La Fontaine;14.686776499870282;-17.4508364
École Privée Thielirugne;14.684323999869992;-17.446327999999998
Ecole Nationale de Police;14.68902579987055;-17.448899199999996
Institut santé service;14.69046609987072;-17.4499603
Ecole élémentaire El hadj Malick Sy;14.679723499869448;-17.4422403
Institut islamique de Dakar;14.678994399869364;-17.4432743
Ibrahim Khalil Marega;14.676087099869024;-17.4472055
Lycée Delafosse;14.670167399868323;-17.441379599999998
Fatima bintou rassoul;14.678161699869266;-17.4528333
Village des tout petits keur Mame Dabakh;14.68126829986963;-17.451753299999996
Cedt;14.6784277998693;-17.4667448
NULL;14.688770899870518;-17.469640399999996
Institut de Technologies et de Commerce;14.683387199869884;-17.459721599999998
Institut de Technologies et de Commerce;14.683441599869889;-17.4594775
Centre de Formation Professionnelle et Commerciale;14.686766499870284;-17.4594756
Ecole prescolaire et élémentaire Franco-Arabe;14.691933599870895;-17.459812799999998
ISM;14.693871699871119;-17.4597377
Goethe Institut;14.696009699871373;-17.4627369
NULL;14.698501999871661;-17.4602603
lycée franco-arabe;14.699806699871816;-17.4594752
École Franco Sénégalaise;14.6615106998673;-17.4417467
Institut Saint Jeanne d'arc Post Bac;14.660508199867184;-17.441709399999997
Ecole Coranique;14.690773999870755;-17.228677299999998
Ecole Keur Baye Boss;14.687298399870341;-17.2258502
École Coranique;14.686054199870197;-17.2273106
Les enfants d'Ornella;14.614809999861805;-17.154016700000003
Ecole Coranique;14.611833199861454;-17.0917045
Ecole primaire Tack;14.607717599860973;-17.0911406
Ecole Arabe;14.62741259986329;-17.104586899999997
Ecole Coranique;14.638831799864633;-17.0863361
Collége Privé Dabakh;14.643436299865174;-17.084694399999997
Ecole Privée primaire Dabakh;14.642845499865107;-17.0837748
Diass Excellence School;14.6410718998649;-17.082957299999997
Ecole primaire Diass 3;14.648718099865796;-17.0839456
ecole elementaire gorom 2;14.812758199885153;-17.171929699999996
Ecole 2 Bambilor;14.804928999884226;-17.1841273
Lycée de Bambilor;14.800577599883715;-17.184414299999997
Ecole 1 Bambilor;14.800170499883667;-17.1848381
Ecole privée Les Lumières;14.797451899883342;-17.1912353
Ecole privée Alimatou sadiya;14.798355899883454;-17.1899974
École franco-arabe Alamoul Houda;14.812389999885113;-17.251789
NULL;14.810895499884932;-17.2499394
Franco-arabe La voie du savoir;14.808054999884595;-17.248619
Groupe scolaire El hadji Bara Mbacké Falilou;14.80988059988481;-17.2501355
Franco-arabe Ale Yassir;14.810755599884917;-17.2503613
École franco-arabe Ale Yassir;14.810755599884917;-17.2503613
Groupe scolaire l'espoir;14.807909999884581;-17.255048
Gando school;14.810548999884892;-17.2558426
Le Gando;14.810548999884892;-17.2558426
Institut SAKINA;14.811436999885;-17.287278
Groupe scolaire Daz La Référence;14.809824999884807;-17.280539999999995
École franco-arabe Keur Yaye Ami;14.809076699884717;-17.278435
Franco-arabe Daara Al qour an Cheikh al islam INB;14.808651699884669;-17.2786483
Groupe scolaire Kassanga;14.813288999885211;-17.275080999999997
Groupe scolaire Mame Dabakh Sy;14.820656699886085;-17.2738967
Ecole franco-arabe El Hadji Omar Foutiyou Tall;14.81972669988598;-17.274926699999998
École privée AZ School;14.817409799885699;-17.2657798
École pré-scolaire élémentaire;14.819883999885995;-17.263893
École privée Mame Ngoné Sèye;14.814158699885315;-17.2637019
Internat/Externat Mame Abdou Aziz Sy Dabakh;14.81221529988509;-17.2623164
École communautaire Avenir et Développement;14.80707689988448;-17.275588299999995
École Privée Moulaye Dabakh;14.805726699884325;-17.2793433
Franco-arabe;14.801978699883877;-17.279131199999995
Cours Privés El Hadji Gayo Ba;14.80534499988428;-17.2816733
CEM APIX;14.805511199884295;-17.2914179
École franco-arabe Halimatou As Sadiya;14.79444999988299;-17.280306700000004
Ecole coranique;14.804214399884144;-17.240424499999996
Ndiakirate Ndiobene;14.768204999879895;-17.2241691
École Franco-Darourahmane;14.729655799875337;-17.2635993
Franco-Arabe Mouhamadoul Amine;14.728785899875238;-17.264232299999996
École Coranique;14.714200099873516;-17.2729894
CEM Mansour Sy;14.713604399873448;-17.273072300000003
Groupe Scolaire Khadija;14.7131873998734;-17.2734116
Collège Mansour Sy;14.7132033998734;-17.2719827
CEM Academiciens;14.713041299873378;-17.2729704
CEM Matar Seck;14.712536799873323;-17.2712969
École Elémentaire Matar Seck;14.712453299873312;-17.2716693
Collège Académiciens;14.71157199987321;-17.2709121
Collège Hadji Omar Foutiyou Tall;14.712120299873273;-17.2702857
Centre d'Enseignement Technique Féminin;14.711997199873256;-17.270023899999998
Collège Technique Ibra Seck;14.712151499873277;-17.2699343
École de Coiffure Wa Ker Gui;14.711905299873244;-17.2695793
Daara El Hadji Ibrahima Sakho;14.711324399873178;-17.268426499999997
École cité imprimerie;14.732709999875704;-17.286328300000005
École primaire Charlemagne;14.729494699875326;-17.2904816
AUTO ACADEMIE - École de Formation;14.75268489987806;-17.286577899999997
Academie Idrissa Ben Yacine Diouf;14.763678199879356;-17.280829299999997
Christ Roi;14.761358199879082;-17.282157
Centre Islamisque Cheikh Mapathé Mbaye;14.763071299879282;-17.2839148
College nouvelle Vision;14.756443699878501;-17.2869159
Institut Scolaire La Source Du Savoir;14.755862099878437;-17.287445
Groupe scolaire Bougouma seck;14.733062099875745;-17.3184272
Cour Privée Les Majors;14.7309878998755;-17.3279071
Groupe Scolaire Mame Astou Maria;14.734388699875899;-17.3284824
Cour Privée Yaye Dado;14.733441899875793;-17.3273224
Cours Privés Mame Bousso;14.763824699879374;-17.3480505
École Privée Seydi Jamil;14.770212999880124;-17.352446099999998
Groupe scolaire Madiba school;14.756807499878546;-17.3644576
École Franco-Arabe Imam Sakhir Gaye (annexe);14.771862599880325;-17.3621036
Groupe scolaire Gaindé;14.779190699881184;-17.3620844
Groupe scolaire Angela Davis;14.774899399880681;-17.3601821
Groupe scolaire Keur Mame Arame;14.775087399880706;-17.360810599999997
Groupe scolaire Keur Mame Arame;14.774281299880606;-17.361178999999996
Franco-arabe Imam Sakhir GAYE;14.773096899880468;-17.3612671
Garderie Keur Yaye Sokhna Gueye;14.773993499880573;-17.359135299999995
Duɗal Ceerno Mansuur Dem;14.78156549988147;-17.358906099999995
Groupe scolaire Cherif Ousseynou Laye;14.781754699881493;-17.361526899999998
Groupe Scolaire Bichiri Keur Ya Nafi Layi;14.802868399883987;-17.342341
Centre d'éude Islamique;14.80086439988375;-17.3400411
Groupe Scolaire Cherif Ousseynou Laye;14.800835499883744;-17.3377184
Cours Privé Alioune Sitoe Diatta;14.799554999883593;-17.33754
Cours Privé Bara Sene Excellence;14.799682599883605;-17.3376586
CEM Malika Plage;14.802833099883982;-17.3376605
Cours Saint Valier;14.801514499883822;-17.3377785
Groupe Scolaire Bichri Keur Ya Nafi Lahi;14.802723299883967;-17.338823299999998
Mmson;14.798975499883522;-17.3386018
École Seydi Anta Gadiaga;14.795542899883118;-17.3378607
Institut Al Azard Education et Enseignement (Annexe de Malika);14.796181899883193;-17.336682799999995
École Franco-Arabe Sokhna Gadiaga;14.79191129988269;-17.338313
Institut Omar Ben Abdoul Aziz;14.790705799882545;-17.3351027
Daara Alkhourane;14.790579199882533;-17.3339494
Daara Baye Gueye;14.792094399882712;-17.3337469
Daara Alkhourane;14.792533299882765;-17.3323673
Alliance Pédagogique Limamoulaye (APL);14.79331589988286;-17.3325791
Keur Sallor Samba Sakhaïré;14.792582399882772;-17.331462399999996
Groupe scolaire Balolan;14.791486099882642;-17.3311498
Complexe scolaire les surdoués;14.790012899882468;-17.3327017
Chérif Abdoulaye Thiaw Laye;14.78783569988221;-17.3390794
Cours Privé Sanka;14.787372699882154;-17.337151499999997
Cours privée Sanka Plus;14.789827899882448;-17.336101
Cours privée Chérif Abdoulaye Thiaw Laye;14.788458299882283;-17.3384503
Groupe Scolaire Papa Saliou Ndiaye;14.788443799882284;-17.3393243
Cherif Abdoulaye Thiaw Laye;14.789075699882355;-17.338813799999997
Vision bilingue;14.778650399881126;-17.3444965
Compagnie des Trans;14.774200699880602;-17.343915899999995
Groupe Scolaire Kotary;14.787039499882114;-17.3283206
Institut Alamana;14.788644799882306;-17.328558499999996
Centre Cheikhal Islam ibn Taymiyya;14.788846599882326;-17.329144999999997
NULL;14.782665499881597;-17.3245463
NULL;14.782048299881524;-17.325241
IACOM;14.773264499880487;-17.3164545
Natangué;14.775309699880731;-17.314841199999996
Cours Privés Aïnoumady Excellence;14.775678699880775;-17.3121842
Cours Privés Aïnoumady Excellence;14.775458399880744;-17.312298099999996
La Familiale;14.773882799880562;-17.313167
École Franco-Arabe Yaye Amina;14.790228299882491;-17.3271131
Ecole Elémentaire Keur Balla;14.852966999889903;-17.226697
Ecole Elémentaire Benoba;14.85656849989033;-17.2180532
Ecole Elémentaire Keur Marème Mbengue;14.862766999891061;-17.210278
Ecole Franco-arabe;14.862951999891083;-17.212409
NULL;14.916183399897374;-17.1163344
